CatalogKey,StockItemKey,PriceGroup,CurrencyCode,Price,Retail
ALL,840290920578,D,USD,80.0,259.0
ALL,840290920585,D,USD,67.5,209.0
ALL,840290920592,D,USD,67.5,209.0
ALL,840290920608,D,USD,67.5,209.0
ALL,840290920615,D,USD,67.5,209.0
ALL,840290920622,D,USD,67.5,209.0
ALL,840290920639,D,USD,94.15,269.0
ALL,840290920646,D,USD,94.15,269.0
ALL,840290920653,D,USD,94.15,269.0
ALL,840290920677,D,USD,94.15,269.0
ALL,840290920684,D,USD,94.15,269.0
ALL,840290920691,D,USD,76.65,219.0
ALL,840290920707,D,USD,76.65,219.0
ALL,840290920714,D,USD,94.15,269.0
ALL,840290920721,D,USD,76.65,219.0
ALL,840290920738,D,USD,76.65,219.0
ALL,840290932397,D,USD,98.55,219.0
ALL,840290932403,D,USD,98.55,219.0
ALL,840290932410,D,USD,98.55,219.0
ALL,840290932427,D,USD,98.55,219.0
ALL,840290932434,D,USD,98.55,219.0
ALL,840290932588,D,USD,121.05,269.0
ALL,840290932595,D,USD,121.05,269.0
ALL,840290920745,D,USD,76.65,219.0
ALL,840290920752,D,USD,76.65,219.0
ALL,840290920769,D,USD,76.65,219.0
ALL,840290920776,D,USD,121.05,269.0
ALL,840290920783,D,USD,121.05,269.0
ALL,840290920790,D,USD,121.05,269.0
ALL,840290920806,D,USD,121.05,269.0
ALL,840290920820,D,USD,121.05,269.0
ALL,840290920837,D,USD,98.55,219.0
ALL,840290920844,D,USD,98.55,219.0
ALL,840290920851,D,USD,121.05,269.0
ALL,840290920868,D,USD,98.55,219.0
ALL,840290920875,D,USD,98.55,219.0
ALL,840290920882,D,USD,98.55,219.0
ALL,840290920899,D,USD,98.55,219.0
ALL,840290920905,D,USD,98.55,219.0
ALL,840290920912,D,USD,121.05,269.0
ALL,840290920929,D,USD,121.05,269.0
ALL,840290920936,D,USD,121.05,269.0
ALL,840290920943,D,USD,121.05,269.0
ALL,840290920950,D,USD,121.05,269.0
ALL,840290920967,D,USD,121.05,269.0
ALL,840290932601,D,USD,121.05,269.0
ALL,840290932618,D,USD,121.05,269.0
ALL,840290932625,D,USD,121.05,269.0
ALL,840290932632,D,USD,121.05,269.0
ALL,840290932649,D,USD,121.05,269.0
ALL,840290932656,D,USD,98.55,219.0
ALL,840290932663,D,USD,98.55,219.0
ALL,840290932670,D,USD,98.55,219.0
ALL,840290932687,D,USD,98.55,219.0
ALL,840290932694,D,USD,98.55,219.0
ALL,840290932700,D,USD,98.55,219.0
ALL,840290932717,D,USD,98.55,219.0
ALL,840290920974,D,USD,98.55,219.0
ALL,840290920981,D,USD,98.55,219.0
ALL,840290920998,D,USD,121.05,269.0
ALL,840290921001,D,USD,98.55,219.0
ALL,840290921018,D,USD,98.55,219.0
ALL,840290921025,D,USD,98.55,219.0
ALL,840290921032,D,USD,98.55,219.0
ALL,840290921049,D,USD,98.55,219.0
ALL,840290921056,D,USD,121.05,269.0
ALL,840290921063,D,USD,121.05,269.0
ALL,840290921070,D,USD,121.05,269.0
ALL,840290921087,D,USD,121.05,269.0
ALL,840290921094,D,USD,121.05,269.0
ALL,840290921100,D,USD,121.05,269.0
ALL,840290921117,D,USD,98.55,219.0
ALL,840290921124,D,USD,98.55,219.0
ALL,840290921131,D,USD,121.05,269.0
ALL,840290921148,D,USD,98.55,219.0
ALL,840290921155,D,USD,98.55,219.0
ALL,840290921162,D,USD,98.55,219.0
ALL,840290921179,D,USD,98.55,219.0
ALL,840290921186,D,USD,98.55,219.0
ALL,840290926174,D,USD,98.55,219.0
ALL,840290929274,D,USD,17.5,35.0
ALL,840290932861,D,USD,121.05,269.0
ALL,840290932878,D,USD,121.05,269.0
ALL,840290932885,D,USD,121.05,269.0
ALL,840290932892,D,USD,121.05,269.0
ALL,840290932908,D,USD,121.05,269.0
ALL,840290932915,D,USD,121.05,269.0
ALL,840290932922,D,USD,121.05,269.0
ALL,840290932939,D,USD,98.55,219.0
ALL,840290932946,D,USD,98.55,219.0
ALL,840290932953,D,USD,98.55,219.0
ALL,840290921193,D,USD,121.05,269.0
ALL,840290921209,D,USD,121.05,269.0
ALL,840290921216,D,USD,121.05,269.0
ALL,840290921223,D,USD,121.05,269.0
ALL,840290921230,D,USD,121.05,269.0
ALL,840290921247,D,USD,121.05,269.0
ALL,840290921254,D,USD,98.55,219.0
ALL,840290921261,D,USD,98.55,219.0
ALL,840290921278,D,USD,121.05,269.0
ALL,840290921285,D,USD,98.55,219.0
ALL,840290921292,D,USD,98.55,219.0
ALL,840290921308,D,USD,98.55,219.0
ALL,840290921315,D,USD,98.55,219.0
ALL,840290921322,D,USD,98.55,219.0
ALL,840290921339,D,USD,80.0,259.0
ALL,840290921346,D,USD,80.0,259.0
ALL,840290921353,D,USD,80.0,259.0
ALL,840290921360,D,USD,80.0,259.0
ALL,840290921377,D,USD,80.0,259.0
ALL,840290921384,D,USD,116.55,259.0
ALL,840290921391,D,USD,67.5,209.0
ALL,840290921407,D,USD,67.5,209.0
ALL,840290932960,D,USD,98.55,219.0
ALL,840290932977,D,USD,98.55,219.0
ALL,840290932984,D,USD,98.55,219.0
ALL,840290932991,D,USD,98.55,219.0
ALL,840290933141,D,USD,94.15,269.0
ALL,840290933158,D,USD,94.15,269.0
ALL,840290933165,D,USD,94.15,269.0
ALL,840290921414,D,USD,80.0,259.0
ALL,840290921421,D,USD,67.5,209.0
ALL,840290921438,D,USD,67.5,209.0
ALL,840290921445,D,USD,67.5,209.0
ALL,840290921452,D,USD,67.5,209.0
ALL,840290921469,D,USD,67.5,209.0
ALL,840290921476,D,USD,121.05,269.0
ALL,840290921483,D,USD,121.05,269.0
ALL,840290921490,D,USD,121.05,269.0
ALL,840290921506,D,USD,121.05,269.0
ALL,840290921513,D,USD,121.05,269.0
ALL,840290921537,D,USD,98.55,219.0
ALL,840290921544,D,USD,98.55,219.0
ALL,840290921551,D,USD,121.05,269.0
ALL,840290921568,D,USD,98.55,219.0
ALL,840290921575,D,USD,98.55,219.0
ALL,840290921582,D,USD,98.55,219.0
ALL,840290921599,D,USD,98.55,219.0
ALL,840290921605,D,USD,98.55,219.0
ALL,840290921612,D,USD,121.05,269.0
ALL,840290921629,D,USD,121.05,269.0
ALL,840290921636,D,USD,121.05,269.0
ALL,840290926235,D,USD,98.55,219.0
ALL,840290920493,D,USD,80.0,259.0
ALL,840290918117,D,USD,121.05,269.0
ALL,840290918124,D,USD,121.05,269.0
ALL,840290918131,D,USD,121.05,269.0
ALL,840290918148,D,USD,121.05,269.0
ALL,840290918155,D,USD,121.05,269.0
ALL,840290918162,D,USD,121.05,269.0
ALL,840290918179,D,USD,98.55,219.0
ALL,840290918186,D,USD,98.55,219.0
ALL,840290918193,D,USD,121.05,269.0
ALL,840290918209,D,USD,98.55,219.0
ALL,840290918216,D,USD,98.55,219.0
ALL,840290918223,D,USD,98.55,219.0
ALL,840290918230,D,USD,98.55,219.0
ALL,840290918247,D,USD,98.55,219.0
ALL,840290918254,D,USD,121.05,269.0
ALL,840290918261,D,USD,121.05,269.0
ALL,840290918278,D,USD,121.05,269.0
ALL,840290918285,D,USD,121.05,269.0
ALL,840290918292,D,USD,121.05,269.0
ALL,840290918308,D,USD,121.05,269.0
ALL,840290918315,D,USD,98.55,219.0
ALL,840290921643,D,USD,121.05,269.0
ALL,840290921650,D,USD,121.05,269.0
ALL,840290921667,D,USD,121.05,269.0
ALL,840290921681,D,USD,98.55,219.0
ALL,840290921698,D,USD,121.05,269.0
ALL,840290921704,D,USD,98.55,219.0
ALL,840290921711,D,USD,98.55,219.0
ALL,840290921728,D,USD,98.55,219.0
ALL,840290921735,D,USD,98.55,219.0
ALL,840290921742,D,USD,98.55,219.0
ALL,840290921759,D,USD,94.15,269.0
ALL,840290921766,D,USD,94.15,269.0
ALL,840290921773,D,USD,94.15,269.0
ALL,840290921780,D,USD,94.15,269.0
ALL,840290921797,D,USD,94.15,269.0
ALL,840290921803,D,USD,94.15,269.0
ALL,840290921810,D,USD,76.65,219.0
ALL,840290921827,D,USD,76.65,219.0
ALL,840290921834,D,USD,94.15,269.0
ALL,840290921841,D,USD,76.65,219.0
ALL,840290921858,D,USD,76.65,219.0
ALL,840290921865,D,USD,76.65,219.0
ALL,840290921520,D,USD,121.05,269.0
ALL,840290921674,D,USD,98.55,219.0
ALL,840290919220,D,USD,98.55,219.0
ALL,840290931468,D,USD,121.05,269.0
ALL,840290931475,D,USD,121.05,269.0
ALL,840290931482,D,USD,121.05,269.0
ALL,840290931499,D,USD,121.05,269.0
ALL,840290931505,D,USD,121.05,269.0
ALL,840290931512,D,USD,121.05,269.0
ALL,840290931529,D,USD,121.05,269.0
ALL,840290931536,D,USD,98.55,219.0
ALL,840290931543,D,USD,98.55,219.0
ALL,840290918322,D,USD,98.55,219.0
ALL,840290918339,D,USD,121.05,269.0
ALL,840290918346,D,USD,98.55,219.0
ALL,840290918353,D,USD,98.55,219.0
ALL,840290918360,D,USD,98.55,219.0
ALL,840290918377,D,USD,98.55,219.0
ALL,840290918384,D,USD,98.55,219.0
ALL,840290918391,D,USD,121.05,269.0
ALL,840290918407,D,USD,121.05,269.0
ALL,840290918414,D,USD,121.05,269.0
ALL,840290918421,D,USD,121.05,269.0
ALL,840290918438,D,USD,121.05,269.0
ALL,840290918445,D,USD,121.05,269.0
ALL,840290918452,D,USD,98.55,219.0
ALL,840290918469,D,USD,98.55,219.0
ALL,840290918476,D,USD,121.05,269.0
ALL,840290918483,D,USD,98.55,219.0
ALL,840290918490,D,USD,98.55,219.0
ALL,840290918506,D,USD,98.55,219.0
ALL,840290921872,D,USD,76.65,219.0
ALL,840290921889,D,USD,76.65,219.0
ALL,840290921896,D,USD,121.05,269.0
ALL,840290921902,D,USD,121.05,269.0
ALL,840290921919,D,USD,121.05,269.0
ALL,840290921926,D,USD,121.05,269.0
ALL,840290921933,D,USD,121.05,269.0
ALL,840290921940,D,USD,121.05,269.0
ALL,840290921957,D,USD,98.55,219.0
ALL,840290921964,D,USD,98.55,219.0
ALL,840290921971,D,USD,121.05,269.0
ALL,840290921988,D,USD,98.55,219.0
ALL,840290921995,D,USD,98.55,219.0
ALL,840290922008,D,USD,98.55,219.0
ALL,840290922015,D,USD,98.55,219.0
ALL,840290922022,D,USD,98.55,219.0
ALL,840290916748,D,USD,5.0,10.0
ALL,840290916755,D,USD,5.0,10.0
ALL,840290934551,D,USD,121.05,269.0
ALL,840290934568,D,USD,121.05,269.0
ALL,840290934575,D,USD,121.05,269.0
ALL,840290934582,D,USD,121.05,269.0
ALL,840290934599,D,USD,121.05,269.0
ALL,840290934605,D,USD,121.05,269.0
ALL,840290934612,D,USD,98.55,219.0
ALL,840290934629,D,USD,98.55,219.0
ALL,840290934636,D,USD,98.55,219.0
ALL,840290934643,D,USD,98.55,219.0
ALL,840290934650,D,USD,98.55,219.0
ALL,840290934667,D,USD,98.55,219.0
ALL,840290934674,D,USD,98.55,219.0
ALL,840290936074,D,USD,98.55,219.0
ALL,840290939433,D,USD,98.55,219.0
ALL,840290939587,D,USD,121.05,269.0
ALL,840290939594,D,USD,121.05,269.0
ALL,840290939600,D,USD,121.05,269.0
ALL,840290939617,D,USD,121.05,269.0
ALL,840290939624,D,USD,121.05,269.0
ALL,840290939631,D,USD,121.05,269.0
ALL,840290939648,D,USD,121.05,269.0
ALL,840290920813,D,USD,121.05,269.0
ALL,840290928048,D,USD,98.55,219.0
ALL,840290934827,D,USD,121.05,269.0
ALL,840290934834,D,USD,121.05,269.0
ALL,840290934841,D,USD,121.05,269.0
ALL,840290934858,D,USD,121.05,269.0
ALL,840290934865,D,USD,121.05,269.0
ALL,840290934872,D,USD,121.05,269.0
ALL,840290934889,D,USD,121.05,269.0
ALL,840290934896,D,USD,98.55,219.0
ALL,840290934902,D,USD,98.55,219.0
ALL,840290936227,D,USD,121.05,269.0
ALL,840290936234,D,USD,121.05,269.0
ALL,840290936241,D,USD,121.05,269.0
ALL,840290936258,D,USD,121.05,269.0
ALL,840290936265,D,USD,121.05,269.0
ALL,840290936272,D,USD,121.05,269.0
ALL,840290936289,D,USD,121.05,269.0
ALL,840290936296,D,USD,98.55,219.0
ALL,840290936302,D,USD,98.55,219.0
ALL,840290936319,D,USD,98.55,219.0
ALL,840290936326,D,USD,98.55,219.0
ALL,840290936333,D,USD,98.55,219.0
ALL,840290936340,D,USD,98.55,219.0
ALL,840290936357,D,USD,98.55,219.0
ALL,840290939655,D,USD,98.55,219.0
ALL,840290939662,D,USD,98.55,219.0
ALL,840290939679,D,USD,98.55,219.0
ALL,840290939686,D,USD,98.55,219.0
ALL,840290939693,D,USD,98.55,219.0
ALL,840290939709,D,USD,98.55,219.0
ALL,840290939716,D,USD,98.55,219.0
ALL,840290939860,D,USD,121.05,269.0
ALL,840290934919,D,USD,98.55,219.0
ALL,840290934926,D,USD,98.55,219.0
ALL,840290934933,D,USD,98.55,219.0
ALL,840290934940,D,USD,98.55,219.0
ALL,840290934957,D,USD,98.55,219.0
ALL,840290935107,D,USD,121.05,269.0
ALL,840290935114,D,USD,121.05,269.0
ALL,840290935121,D,USD,121.05,269.0
ALL,840290936500,D,USD,94.15,269.0
ALL,840290936517,D,USD,94.15,269.0
ALL,840290936524,D,USD,94.15,269.0
ALL,840290936531,D,USD,94.15,269.0
ALL,840290936548,D,USD,94.15,269.0
ALL,840290936555,D,USD,94.15,269.0
ALL,840290936562,D,USD,94.15,269.0
ALL,840290936579,D,USD,76.65,219.0
ALL,840290936586,D,USD,76.65,219.0
ALL,840290936593,D,USD,76.65,219.0
ALL,840290936609,D,USD,76.65,219.0
ALL,840290936616,D,USD,76.65,219.0
ALL,840290936623,D,USD,76.65,219.0
ALL,840290936630,D,USD,76.65,219.0
ALL,840290939877,D,USD,121.05,269.0
ALL,840290939884,D,USD,121.05,269.0
ALL,840290939891,D,USD,121.05,269.0
ALL,840290939907,D,USD,121.05,269.0
ALL,840290939914,D,USD,121.05,269.0
ALL,840290939921,D,USD,121.05,269.0
ALL,840290939938,D,USD,98.55,219.0
ALL,840290939945,D,USD,98.55,219.0
ALL,840290939952,D,USD,98.55,219.0
ALL,840290939969,D,USD,98.55,219.0
ALL,840290939976,D,USD,98.55,219.0
ALL,840290939983,D,USD,98.55,219.0
ALL,840290939990,D,USD,98.55,219.0
ALL,840290935138,D,USD,121.05,269.0
ALL,840290935145,D,USD,121.05,269.0
ALL,840290935152,D,USD,121.05,269.0
ALL,840290935169,D,USD,121.05,269.0
ALL,840290935176,D,USD,98.55,219.0
ALL,840290935183,D,USD,98.55,219.0
ALL,840290935190,D,USD,98.55,219.0
ALL,840290935206,D,USD,98.55,219.0
ALL,840290936784,D,USD,121.05,269.0
ALL,840290936791,D,USD,121.05,269.0
ALL,840290936807,D,USD,121.05,269.0
ALL,840290936814,D,USD,121.05,269.0
ALL,840290936821,D,USD,121.05,269.0
ALL,840290936838,D,USD,121.05,269.0
ALL,840290936845,D,USD,121.05,269.0
ALL,840290941122,D,USD,17.5,35.0
DUCKS,840290941252,D,USD,134.5,269.0
DUCKS,840290941269,D,USD,134.5,269.0
DUCKS,840290941276,D,USD,134.5,269.0
DUCKS,840290941283,D,USD,134.5,269.0
DUCKS,840290941290,D,USD,134.5,269.0
DUCKS,840290941306,D,USD,134.5,269.0
DUCKS,840290941313,D,USD,134.5,269.0
DUCKS,840290941320,D,USD,109.5,219.0
DUCKS,840290941337,D,USD,109.5,219.0
DUCKS,840290941344,D,USD,109.5,219.0
DUCKS,840290941351,D,USD,109.5,219.0
DUCKS,840290941368,D,USD,109.5,219.0
DUCKS,840290941375,D,USD,109.5,219.0
ALL,840290935213,D,USD,98.55,219.0
ALL,840290935220,D,USD,98.55,219.0
ALL,840290935237,D,USD,98.55,219.0
ALL,840290935381,D,USD,121.05,269.0
ALL,840290935398,D,USD,121.05,269.0
ALL,840290936852,D,USD,98.55,219.0
ALL,840290936869,D,USD,98.55,219.0
ALL,840290936876,D,USD,98.55,219.0
ALL,840290936883,D,USD,98.55,219.0
ALL,840290936890,D,USD,98.55,219.0
ALL,840290936906,D,USD,98.55,219.0
ALL,840290936913,D,USD,98.55,219.0
ALL,840290940149,D,USD,121.05,269.0
ALL,840290940156,D,USD,121.05,269.0
ALL,840290940163,D,USD,121.05,269.0
ALL,840290940170,D,USD,121.05,269.0
ALL,840290940187,D,USD,121.05,269.0
ALL,840290940194,D,USD,121.05,269.0
ALL,840290940200,D,USD,121.05,269.0
ALL,840290940217,D,USD,98.55,219.0
ALL,840290940224,D,USD,98.55,219.0
ALL,840290940231,D,USD,98.55,219.0
ALL,840290940248,D,USD,98.55,219.0
ALL,840290940255,D,USD,98.55,219.0
DUCKS,840290941818,D,USD,134.5,269.0
DUCKS,840290941825,D,USD,134.5,269.0
DUCKS,840290941832,D,USD,134.5,269.0
DUCKS,840290941849,D,USD,134.5,269.0
DUCKS,840290941856,D,USD,134.5,269.0
DUCKS,840290941863,D,USD,134.5,269.0
DUCKS,840290941870,D,USD,134.5,269.0
DUCKS,840290941887,D,USD,109.5,219.0
DUCKS,840290941894,D,USD,109.5,219.0
ALL,840290935404,D,USD,121.05,269.0
ALL,840290935411,D,USD,121.05,269.0
ALL,840290935428,D,USD,121.05,269.0
ALL,840290935435,D,USD,121.05,269.0
ALL,840290935442,D,USD,121.05,269.0
ALL,840290935459,D,USD,98.55,219.0
ALL,840290935466,D,USD,98.55,219.0
ALL,840290935473,D,USD,98.55,219.0
ALL,840290935480,D,USD,98.55,219.0
ALL,840290935497,D,USD,98.55,219.0
ALL,840290935503,D,USD,98.55,219.0
ALL,840290935510,D,USD,98.55,219.0
ALL,840290937064,D,USD,121.05,269.0
ALL,840290937071,D,USD,121.05,269.0
ALL,840290937088,D,USD,121.05,269.0
ALL,840290937095,D,USD,121.05,269.0
ALL,840290937101,D,USD,121.05,269.0
ALL,840290937118,D,USD,121.05,269.0
ALL,840290937125,D,USD,121.05,269.0
ALL,840290937132,D,USD,98.55,219.0
ALL,840290937149,D,USD,98.55,219.0
ALL,840290937156,D,USD,98.55,219.0
ALL,840290937163,D,USD,98.55,219.0
ALL,840290937170,D,USD,98.55,219.0
ALL,840290937187,D,USD,98.55,219.0
ALL,840290937194,D,USD,98.55,219.0
ALL,840290902505,D,USD,80.0,259.0
ALL,840290904288,D,USD,98.55,219.0
ALL,840290906657,D,USD,121.05,269.0
ALL,840290907203,D,USD,121.05,269.0
ALL,840290917486,D,USD,121.05,269.0
ALL,810070829162,D,USD,121.05,269.0
ALL,840290940262,D,USD,98.55,219.0
ALL,840290940279,D,USD,98.55,219.0
ALL,840290918650,D,USD,76.65,219.0
ALL,840290917288,D,USD,116.55,259.0
ALL,810070827182,D,USD,80.0,259.0
ALL,810070821050,D,USD,121.05,269.0
ALL,840290920660,D,USD,94.15,269.0
ALL,810070828462,D,USD,80.0,259.0
ALL,810070827366,D,USD,80.0,259.0
ALL,840290935664,D,USD,121.05,269.0
ALL,840290935671,D,USD,121.05,269.0
ALL,840290935688,D,USD,121.05,269.0
ALL,840290935695,D,USD,121.05,269.0
ALL,840290935701,D,USD,121.05,269.0
ALL,840290935718,D,USD,121.05,269.0
ALL,840290935725,D,USD,121.05,269.0
ALL,840290935732,D,USD,98.55,219.0
ALL,840290935749,D,USD,98.55,219.0
ALL,840290935756,D,USD,98.55,219.0
ALL,840290935763,D,USD,98.55,219.0
ALL,840290935770,D,USD,98.55,219.0
ALL,840290935787,D,USD,98.55,219.0
ALL,840290935794,D,USD,98.55,219.0
ALL,840290937347,D,USD,121.05,269.0
ALL,840290937354,D,USD,121.05,269.0
ALL,840290937361,D,USD,121.05,269.0
ALL,840290937378,D,USD,121.05,269.0
ALL,840290937385,D,USD,121.05,269.0
ALL,840290937392,D,USD,121.05,269.0
ALL,840290937408,D,USD,121.05,269.0
ALL,840290937415,D,USD,98.55,219.0
ALL,840290937422,D,USD,98.55,219.0
ALL,840290937439,D,USD,98.55,219.0
ALL,840290937446,D,USD,98.55,219.0
ALL,840290937453,D,USD,98.55,219.0
ALL,840290937460,D,USD,98.55,219.0
ALL,840290937477,D,USD,98.55,219.0
DUCKS,840290941382,D,USD,109.5,219.0
ALL,840290935947,D,USD,121.05,269.0
ALL,840290935954,D,USD,121.05,269.0
ALL,840290935961,D,USD,121.05,269.0
ALL,840290937620,D,USD,121.05,269.0
ALL,840290937637,D,USD,121.05,269.0
ALL,840290937644,D,USD,121.05,269.0
ALL,840290937651,D,USD,121.05,269.0
ALL,840290937668,D,USD,121.05,269.0
ALL,840290937675,D,USD,121.05,269.0
ALL,840290937682,D,USD,121.05,269.0
ALL,840290937699,D,USD,98.55,219.0
DUCKS,840290941900,D,USD,109.5,219.0
DUCKS,840290941917,D,USD,109.5,219.0
DUCKS,840290941924,D,USD,109.5,219.0
DUCKS,840290941931,D,USD,109.5,219.0
DUCKS,840290941948,D,USD,109.5,219.0
ALL,840290942099,D,USD,121.05,269.0
ALL,840290929342,D,USD,17.5,35.0
ALL,840290929328,D,USD,17.5,35.0
ALL,840290929335,D,USD,17.5,35.0
ALL,840290929304,D,USD,17.5,35.0
ALL,840290929168,D,USD,17.5,35.0
ALL,840290929359,D,USD,25.0,50.0
ALL,840290929311,D,USD,17.5,35.0
ALL,840290929205,D,USD,17.5,35.0
ALL,840290929212,D,USD,17.5,35.0
ALL,840290929250,D,USD,17.5,35.0
ALL,840290935978,D,USD,121.05,269.0
ALL,840290935985,D,USD,121.05,269.0
ALL,840290935992,D,USD,121.05,269.0
ALL,840290936005,D,USD,121.05,269.0
ALL,840290936012,D,USD,98.55,219.0
ALL,840290936029,D,USD,98.55,219.0
ALL,840290936036,D,USD,98.55,219.0
ALL,840290936043,D,USD,98.55,219.0
ALL,840290936050,D,USD,98.55,219.0
ALL,840290936067,D,USD,98.55,219.0
ALL,840290937705,D,USD,98.55,219.0
ALL,840290937712,D,USD,98.55,219.0
ALL,840290937729,D,USD,98.55,219.0
ALL,840290937736,D,USD,98.55,219.0
ALL,840290937743,D,USD,98.55,219.0
ALL,840290937750,D,USD,98.55,219.0
ALL,840290937903,D,USD,121.05,269.0
ALL,840290937910,D,USD,121.05,269.0
ALL,840290919091,D,USD,121.05,269.0
ALL,840290905421,D,USD,121.05,269.0
ALL,840290920080,D,USD,121.05,269.0
ALL,840290941023,D,USD,17.5,35.0
ALL,840290941030,D,USD,17.5,35.0
ALL,840290941047,D,USD,17.5,35.0
ALL,840290941054,D,USD,17.5,35.0
ALL,840290941061,D,USD,17.5,35.0
ALL,840290941078,D,USD,17.5,35.0
ALL,840290941085,D,USD,17.5,35.0
ALL,840290941108,D,USD,17.5,35.0
ALL,840290941139,D,USD,17.5,35.0
ALL,840290941115,D,USD,17.5,35.0
DUCKS,840290929540,D,USD,149.5,299.0
DUCKS,840290929557,D,USD,149.5,299.0
DUCKS,840290929564,D,USD,149.5,299.0
DUCKS,840290929571,D,USD,149.5,299.0
DUCKS,840290929588,D,USD,149.5,299.0
DUCKS,840290929595,D,USD,149.5,299.0
DUCKS,840290929601,D,USD,149.5,299.0
DUCKS,840290929618,D,USD,149.5,299.0
DUCKS,840290929625,D,USD,149.5,299.0
DUCKS,840290929632,D,USD,149.5,299.0
DUCKS,840290929649,D,USD,149.5,299.0
DUCKS,840290929656,D,USD,149.5,299.0
DUCKS,840290929663,D,USD,149.5,299.0
DUCKS,840290929670,D,USD,149.5,299.0
ALL,840290937927,D,USD,121.05,269.0
ALL,840290937934,D,USD,121.05,269.0
ALL,840290937941,D,USD,121.05,269.0
ALL,840290937958,D,USD,121.05,269.0
ALL,840290937965,D,USD,121.05,269.0
ALL,840290937972,D,USD,98.55,219.0
ALL,840290937989,D,USD,98.55,219.0
ALL,840290937996,D,USD,98.55,219.0
ALL,840290938009,D,USD,98.55,219.0
ALL,840290938016,D,USD,98.55,219.0
ALL,840290938023,D,USD,98.55,219.0
ALL,840290938030,D,USD,98.55,219.0
DUCKS,840290941535,D,USD,134.5,269.0
DUCKS,840290941542,D,USD,134.5,269.0
DUCKS,840290941559,D,USD,134.5,269.0
DUCKS,840290941566,D,USD,134.5,269.0
DUCKS,840290941573,D,USD,134.5,269.0
DUCKS,840290941580,D,USD,134.5,269.0
DUCKS,840290941597,D,USD,134.5,269.0
DUCKS,840290941603,D,USD,109.5,219.0
DUCKS,840290941610,D,USD,109.5,219.0
DUCKS,840290941627,D,USD,109.5,219.0
DUCKS,840290941634,D,USD,109.5,219.0
DUCKS,840290941641,D,USD,109.5,219.0
DUCKS,840290941658,D,USD,109.5,219.0
DUCKS,840290941665,D,USD,109.5,219.0
DUCKS,840290929687,D,USD,149.5,299.0
DUCKS,840290929694,D,USD,149.5,299.0
DUCKS,840290929700,D,USD,149.5,299.0
DUCKS,840290929717,D,USD,149.5,299.0
DUCKS,840290929724,D,USD,149.5,299.0
DUCKS,840290929731,D,USD,149.5,299.0
DUCKS,840290929748,D,USD,149.5,299.0
DUCKS,840290929755,D,USD,149.5,299.0
DUCKS,840290929762,D,USD,149.5,299.0
DUCKS,840290929779,D,USD,149.5,299.0
DUCKS,840290929786,D,USD,149.5,299.0
DUCKS,840290929793,D,USD,149.5,299.0
DUCKS,840290929809,D,USD,149.5,299.0
DUCKS,840290929816,D,USD,149.5,299.0
DUCKS,840290929823,D,USD,125.55,279.0
DUCKS,840290929830,D,USD,125.55,279.0
DUCKS,840290929847,D,USD,125.55,279.0
DUCKS,840290929854,D,USD,125.55,279.0
DUCKS,840290929861,D,USD,125.55,279.0
DUCKS,840290929878,D,USD,125.55,279.0
DUCKS,840290929885,D,USD,125.55,279.0
ALL,840290938184,D,USD,121.05,269.0
ALL,840290938191,D,USD,121.05,269.0
ALL,840290938207,D,USD,121.05,269.0
ALL,840290938214,D,USD,121.05,269.0
ALL,840290938221,D,USD,121.05,269.0
ALL,840290938238,D,USD,121.05,269.0
ALL,840290938245,D,USD,121.05,269.0
ALL,840290938252,D,USD,98.55,219.0
ALL,840290938269,D,USD,98.55,219.0
ALL,840290938276,D,USD,98.55,219.0
ALL,840290938283,D,USD,98.55,219.0
ALL,840290938290,D,USD,98.55,219.0
ALL,840290938306,D,USD,98.55,219.0
ALL,840290938313,D,USD,98.55,219.0
ALL,840290933486,D,USD,121.05,269.0
ALL,840290933493,D,USD,98.55,219.0
ALL,840290933509,D,USD,98.55,219.0
ALL,840290933516,D,USD,98.55,219.0
ALL,840290933523,D,USD,98.55,219.0
ALL,840290933530,D,USD,98.55,219.0
ALL,840290933547,D,USD,98.55,219.0
ALL,840290933554,D,USD,98.55,219.0
DUCKS,840290929892,D,USD,125.55,279.0
DUCKS,840290929908,D,USD,125.55,279.0
DUCKS,840290929915,D,USD,125.55,279.0
DUCKS,840290929922,D,USD,125.55,279.0
DUCKS,840290929939,D,USD,125.55,279.0
DUCKS,840290929946,D,USD,125.55,279.0
DUCKS,840290929953,D,USD,125.55,279.0
DUCKS,840290929960,D,USD,125.55,279.0
DUCKS,840290929977,D,USD,125.55,279.0
DUCKS,840290929984,D,USD,125.55,279.0
DUCKS,840290929991,D,USD,125.55,279.0
DUCKS,840290930003,D,USD,125.55,279.0
DUCKS,840290930010,D,USD,125.55,279.0
DUCKS,840290930027,D,USD,125.55,279.0
DUCKS,840290930034,D,USD,125.55,279.0
DUCKS,840290930041,D,USD,125.55,279.0
DUCKS,840290930058,D,USD,125.55,279.0
DUCKS,840290930065,D,USD,125.55,279.0
DUCKS,840290930072,D,USD,125.55,279.0
DUCKS,840290930089,D,USD,125.55,279.0
DUCKS,840290930096,D,USD,125.55,279.0
DUCKS,840290930102,D,USD,103.05,229.0
ALL,840290938467,D,USD,121.05,269.0
ALL,840290938474,D,USD,121.05,269.0
ALL,840290938481,D,USD,121.05,269.0
ALL,840290938498,D,USD,121.05,269.0
